,segment_id,start,end,anger,disgust,fear,joy,neutral,sadness,surprise
0,0,323,334,0.004238700028508902,0.004901941865682602,0.0021487120538949966,0.003778550075367093,0.9569948315620422,0.003369222627952695,0.024568038061261177
1,1,352,363,0.039922621101140976,0.11501867324113846,0.019539782777428627,0.011713843792676926,0.7755470275878906,0.009374064393341541,0.028884079307317734
2,2,371,382,0.022182142361998558,0.07006571441888809,0.011855647899210453,0.007783837616443634,0.8586065769195557,0.007069790735840797,0.02243628539144993
3,3,420,457,0.03348042815923691,0.10221315920352936,0.018519049510359764,0.005683614406734705,0.8262984752655029,0.007689204998314381,0.006116014439612627
4,4,462,529,0.01038858387619257,0.019362591207027435,0.00378034939058125,0.002945349318906665,0.9449581503868103,0.01145697571337223,0.007107962388545275
5,5,532,570,0.035338010638952255,0.06064285710453987,0.020993374288082123,0.005825515370815992,0.8365909457206726,0.00778072839602828,0.03282850608229637
6,6,572,598,0.0780925527215004,0.08157587796449661,0.015294184908270836,0.03455527499318123,0.7241370677947998,0.018207672983407974,0.04813740774989128
7,7,662,719,0.03632919862866402,0.06989841908216476,0.01293217670172453,0.005772334057837725,0.8540709614753723,0.007459419779479504,0.013537531718611717
8,8,721,735,0.02555677480995655,0.04279176890850067,0.004068512469530106,0.5424303412437439,0.36491653323173523,0.006507711485028267,0.013728356920182705
9,9,748,758,0.005742240231484175,0.009874783456325531,0.0017809399869292974,0.0023460949305444956,0.9618985056877136,0.004867301322519779,0.013490097597241402
10,10,762,787,0.11032236367464066,0.23040351271629333,0.043683286756277084,0.021818090230226517,0.5565747022628784,0.025836458429694176,0.011361557990312576
11,11,814,829,0.013510795310139656,0.010556944645941257,0.004824215546250343,0.005619505420327187,0.9441244602203369,0.005110221914947033,0.016253754496574402
12,12,830,842,0.1069103255867958,0.10960981249809265,0.008801023475825787,0.0014988044276833534,0.7251810431480408,0.005030154250562191,0.042968809604644775
13,13,845,858,0.0298691987991333,0.08828933537006378,0.0045879376120865345,0.0087388651445508,0.8446786999702454,0.009295041672885418,0.01454092375934124
14,14,866,881,0.008865746669471264,0.09389106929302216,0.024142203852534294,0.006514581851661205,0.6277616620063782,0.2050669938325882,0.03375772014260292
15,15,911,934,0.01793973334133625,0.0649576261639595,0.02046196348965168,0.005808244924992323,0.8024349808692932,0.058024946600198746,0.030372541397809982
16,16,946,961,0.011496961116790771,0.016720091924071312,0.018510624766349792,0.01299078669399023,0.9129527807235718,0.005280776880681515,0.022047998383641243
17,17,1333,1352,0.10027430951595306,0.22893305122852325,0.04539528861641884,0.005952936131507158,0.5756999254226685,0.028258008882403374,0.015486454591155052
18,18,1509,1535,0.0320555716753006,0.13684087991714478,0.0409352108836174,0.009273981675505638,0.76036137342453,0.009835890494287014,0.010697095654904842
19,19,1631,1656,0.04501039907336235,0.017541317269206047,0.00274325767531991,0.5480222105979919,0.29562318325042725,0.039110466837882996,0.0519491471350193
20,20,1657,1693,0.031504593789577484,0.06403979659080505,0.008219231851398945,0.0038335679564625025,0.8209989070892334,0.004297669045627117,0.06710618734359741
21,21,1815,1827,0.03128618374466896,0.13605812191963196,0.018740985542535782,0.003313305787742138,0.6963600516319275,0.0812401995062828,0.03300116956233978
22,22,1876,1887,0.057077474892139435,0.07078437507152557,0.014007407240569592,0.04489373415708542,0.6300414204597473,0.027517488226294518,0.15567809343338013
23,23,1898,1912,0.11728598922491074,0.014771323651075363,0.012153316289186478,0.01349026057869196,0.04242420941591263,0.043156448751688004,0.7567184567451477
24,24,1952,1974,0.03319714963436127,0.0481189489364624,0.03719637170433998,0.0021004141308367252,0.7677122354507446,0.013145366683602333,0.09852955490350723
25,25,1976,1990,0.12889212369918823,0.0425499752163887,0.001961900619789958,0.005353741347789764,0.8118552565574646,0.004593714606016874,0.004793382715433836
26,26,1996,2007,0.005415331572294235,0.02683313377201557,0.003910200670361519,0.0055018202401697636,0.12779569625854492,0.7948803305625916,0.03566356003284454
27,27,2056,2073,0.08151669055223465,0.5000837445259094,0.00992537010461092,0.12347152084112167,0.25952914357185364,0.015253767371177673,0.010219726711511612
28,28,2076,2094,0.07254091650247574,0.08575978875160217,0.015590116381645203,0.022498873993754387,0.03409189730882645,0.014231392182409763,0.7552869915962219
29,29,2095,2124,0.16125699877738953,0.6365516185760498,0.018790125846862793,0.007312295027077198,0.15444183349609375,0.017002779990434647,0.0046443636529147625
30,30,2172,2185,0.007818462327122688,0.04265238717198372,0.006983533967286348,0.0033338237553834915,0.8973982930183411,0.00391915300861001,0.03789432719349861
31,31,2436,2462,0.10386624187231064,0.19843417406082153,0.03504042327404022,0.03868972882628441,0.5284402370452881,0.023015597835183144,0.0725136399269104
32,33,2538,2557,0.025620171800255775,0.19744513928890228,0.0039938162080943584,0.4152349531650543,0.32916533946990967,0.01870126463472843,0.009839305654168129
33,34,2608,2633,0.040202777832746506,0.045230768620967865,0.01155621837824583,0.02322142757475376,0.8518035411834717,0.014248844236135483,0.013736547902226448
